int_date,sex,eminuse,intmob,snsint,home3nw,bbhome1,smart1,low_budget_e_reader_1_high_2_no_3,Desktop_laptop,Twitter,Instagram,Pinterest,Facebook,Freq_Twitter,Freq_Instagram,Freq_Pinterest,Freq_LinkedIn,Freq_Facebook,amount_books_read,printed_books_read,audiobooks_heard,Ebooks_read,phy_public_library,virtual_public_library,freq_library_visit,freq_virtual_library_visit,freq_mobile_library_visit,library_loan_ebooks,borrow_print_books,help_from_librarian,sit_and_Study,class_to_use_computer,Attend_group_meeting,internet_use_library,library_impact_your_family,library_impact_community,age,marital,parent,Kidage_17,educ2,emplnw,inc,usr,state,density,weight,standwt
31915,2,1,1,1,1,2,1,1,1,1,1,1,1,6,2,6,0,1,0,0,0,0,1,3,1,0,0,2,2,1,1,2,1,1,2,1,20,6,2,0,3,2,6,S,19,2,3.7428571429,1.342839598
31915,1,1,1,1,1,2,1,3,1,2,2,2,2,0,0,0,0,0,1,1,2,2,1,3,4,0,0,2,2,2,2,2,2,2,2,2,19,6,2,0,3,2,1,R,30,1,2.1714285714,0.7790519805
31915,2,1,1,1,1,2,1,2,1,1,2,8,1,2,0,0,0,2,1,1,2,2,1,1,4,1,4,2,2,1,1,2,1,2,1,1,67,1,2,0,3,3,1,S,6,1,2.0285714286,0.7277985608
31915,2,1,1,1,1,2,1,2,1,2,1,2,1,0,6,0,0,2,5,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,25,2,2,0,5,1,6,U,2,2,4.4285714286,1.5888560129
31915,2,1,1,1,1,2,1,2,1,2,1,1,1,0,2,5,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,26,6,2,0,5,1,5,S,21,2,5.5714285714,1.9988833711
31915,1,1,1,2,1,4,1,2,1,2,2,1,2,0,0,1,0,0,3,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,1,1,24,2,2,0,4,1,3,U,2,2,3.3142857143,1.1890793387
32315,2,1,1,1,1,2,1,2,1,1,1,2,1,5,5,0,0,1,2,2,2,1,1,3,4,0,0,2,2,2,2,2,2,1,2,1,24,1,2,0,3,1,4,U,51,2,5.4285714286,1.9476299513
32315,1,1,1,1,1,2,1,1,1,2,1,1,1,0,2,6,0,2,8,2,2,2,3,3,0,0,0,8,0,0,0,0,0,0,2,2,21,6,2,0,5,4,4,U,36,5,3.3428571429,1.1993300227
31915,1,1,1,1,1,2,1,2,1,2,1,2,1,0,6,0,0,2,10,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,3,48,1,2,0,3,1,6,S,37,3,2.7714285714,0.9943163436
31915,1,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,97,1,1,1,1,1,2,2,4,1,1,2,1,2,2,1,2,1,27,6,2,0,8,1,1,S,6,4,2.6857142857,0.9635642917
31915,1,1,2,2,2,0,2,3,2,2,2,2,1,0,0,0,0,6,3,1,2,2,1,1,2,2,5,8,2,2,2,2,2,1,1,1,39,6,2,0,3,1,1,U,13,3,3.1428571429,1.127575235
31915,2,1,1,1,1,2,1,1,1,1,1,1,1,5,5,5,0,1,4,1,1,1,1,1,3,3,3,1,1,2,2,2,2,1,1,1,63,1,2,0,8,3,8,S,36,4,1.2857142857,0.4612807779
31915,2,1,1,1,1,2,1,2,1,2,1,1,1,0,2,3,0,1,6,1,2,2,1,1,2,2,4,2,2,1,1,2,2,1,2,3,23,6,2,0,3,4,2,S,13,4,4.8571428571,1.7426162722
31915,2,1,2,1,2,0,1,2,1,2,2,2,1,0,0,0,0,6,30,1,2,2,1,3,1,0,0,2,1,2,1,2,2,1,1,1,16,6,2,0,2,4,1,S,42,1,2.1714285714,0.7790519805
31915,1,1,1,1,1,2,1,3,1,1,1,2,1,3,1,0,0,2,4,1,2,2,1,3,1,0,0,2,2,2,1,2,2,1,2,1,19,6,2,0,3,7,9,U,13,2,2.7714285714,0.9943163436
31915,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,44,1,2,2,1,1,3,3,4,1,1,1,2,2,2,2,1,1,78,1,2,0,4,2,99,S,51,3,2.4857142857,0.891809504
31915,2,1,2,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,25,1,2,2,1,3,3,0,0,8,1,2,2,2,2,2,1,1,55,1,2,0,4,5,7,S,19,2,2,0.7175478768
32215,1,1,1,1,1,1,8,2,1,1,2,2,1,5,0,0,0,3,4,1,2,2,3,3,0,0,0,2,0,0,0,0,0,0,1,1,42,4,2,0,6,1,98,U,12,4,3.0857142857,1.1070738671
31915,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,6,1,2,2,1,1,2,2,4,2,2,1,1,2,2,1,1,1,19,6,2,0,3,2,6,S,51,2,2.2,0.7893026645
31915,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,40,1,2,1,1,1,4,4,5,1,1,2,2,2,2,2,2,1,23,6,2,0,5,4,9,U,51,2,2.4571428571,0.8815588201
31915,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,3,1,50,4,2,0,2,4,3,U,48,1,3.0857142857,1.1070738671
31915,1,1,1,1,1,8,8,3,2,2,2,2,1,0,0,0,0,5,5,1,2,2,1,3,4,0,0,1,2,2,1,2,2,2,3,3,31,6,1,2,2,4,1,R,37,1,1.6285714286,0.5842889854
32315,1,1,1,1,1,2,1,2,1,2,2,1,1,0,0,6,0,1,20,1,1,2,2,3,0,0,0,8,0,0,0,0,0,1,2,1,42,1,1,3,3,1,9,R,38,1,4.2571428571,1.5273519092
31915,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,0,0,1,50,1,2,1,1,1,4,3,4,8,2,1,2,2,2,1,1,1,39,6,1,4,4,4,2,U,39,5,3.1428571429,1.127575235
32315,1,1,1,1,2,0,1,3,1,2,2,2,1,0,0,0,0,2,0,0,0,0,1,3,3,0,0,2,2,2,1,2,2,2,8,1,37,2,2,0,2,4,2,S,12,3,3.1428571429,1.127575235
31915,1,2,1,1,2,0,1,2,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,3,45,1,2,0,3,1,2,S,12,4,3.3714285714,1.2095807066
31915,1,1,1,1,1,9,1,3,1,2,2,2,1,0,0,0,0,6,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,2,1,30,1,1,1,6,1,6,S,26,4,2.5714285714,0.9225615559
31915,1,1,1,1,1,1,1,3,1,2,2,2,1,0,0,0,0,2,3,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,41,4,2,0,4,4,1,S,39,2,5.2,1.8656244797
31915,1,2,2,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,2,2,2,2,2,2,2,1,1,40,6,1,1,4,6,1,R,51,1,3.8857142857,1.3940930178
32115,2,1,1,1,1,2,1,1,2,1,1,2,1,3,3,0,0,3,5,1,1,1,3,3,0,0,0,8,0,0,0,0,0,0,3,3,43,1,2,0,8,1,8,U,9,4,2.8,1.0045670275
31915,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,3,52,6,2,0,8,1,6,S,34,5,3.4,1.2198313906
31915,1,1,2,2,1,1,2,3,1,2,1,2,2,0,6,0,0,0,20,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,3,3,52,1,2,0,1,1,99,S,6,2,2.6,0.9328122398
31815,1,1,1,1,1,2,1,3,1,2,1,1,1,0,2,6,0,1,0,0,0,0,1,3,4,0,0,2,1,2,1,2,2,2,2,2,30,2,1,3,5,1,3,S,6,5,3,1.0763218152
32115,1,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,2,1,2,2,1,1,4,4,5,1,1,1,2,2,2,2,2,1,32,1,1,2,6,1,5,U,41,1,2.1714285714,0.7790519805
31815,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,1,1,79,1,2,0,1,3,3,U,6,5,2.6,0.9328122398
31815,1,2,9,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,3,4,0,0,8,2,2,1,2,2,1,3,1,45,6,2,0,3,1,1,S,6,3,3.7428571429,1.342839598
31915,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,12,1,2,2,1,3,4,0,0,8,1,2,1,2,2,2,3,3,32,1,1,1,3,1,7,U,6,3,3.0857142857,1.1070738671
31815,1,1,1,1,1,8,2,3,1,2,2,2,1,0,0,0,0,3,10,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,2,25,6,2,0,8,1,99,R,15,2,2.2857142857,0.8200547164
31815,1,1,1,1,1,2,1,2,1,2,2,2,2,0,0,0,0,0,5,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,1,33,1,1,1,6,1,7,S,34,5,3.9142857143,1.4043437018
31815,1,1,1,1,1,2,1,1,1,1,2,2,1,3,0,0,0,3,5,1,2,1,2,3,0,0,0,8,0,0,0,0,0,1,3,2,50,1,2,0,6,5,8,S,6,4,2.8571428571,1.0250683954
32115,1,1,1,1,1,2,1,2,1,1,2,2,1,6,0,0,0,1,5,1,1,1,3,3,0,0,0,2,0,0,0,0,0,0,3,2,38,1,1,2,6,1,8,U,53,2,3.9142857143,1.4043437018
31815,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,20,1,1,1,1,1,4,4,4,2,1,2,1,2,1,1,2,1,43,2,2,0,5,1,7,R,29,1,3.1714285714,1.1378259189
31815,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,0,0,0,50,1,2,2,1,3,2,0,0,8,1,1,1,2,2,2,1,2,17,6,2,0,2,2,6,U,48,4,2.2857142857,0.8200547164
31815,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,79,5,2,0,3,3,2,S,36,5,2,0.7175478768
31815,1,1,1,1,1,2,1,3,1,1,1,1,1,5,1,2,0,1,1,2,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,23,2,2,0,3,2,2,S,53,2,2.5142857143,0.902060188
31815,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,0,3,6,1,2,2,1,2,2,0,0,8,1,1,2,2,1,2,1,1,67,1,2,0,5,6,98,U,6,2,2.5714285714,0.9225615559
31815,1,1,1,1,1,2,1,2,2,2,2,2,1,0,0,0,0,2,2,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,60,1,2,0,3,3,7,S,4,3,3.3714285714,1.2095807066
31815,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,7,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,40,6,2,0,6,1,6,R,8,1,3.2857142857,1.1788286548
41215,2,1,1,1,1,2,1,2,1,1,1,1,1,5,3,5,0,1,25,1,2,1,1,1,3,4,5,1,1,2,2,2,2,2,3,1,41,1,1,2,6,5,8,U,8,2,3.4857142857,1.2505834424
31815,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,2,97,1,2,2,1,3,1,0,0,1,1,2,2,2,2,2,1,1,66,6,2,0,5,3,6,S,35,1,1,0.3587739384
31815,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,6,0,2,5,2,1,1,2,3,0,0,0,1,0,0,0,0,0,2,3,2,25,2,1,1,5,1,5,U,49,3,5.5714285714,1.9988833711
31815,1,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,1,54,3,2,0,3,1,2,U,8,2,3.2571428571,1.1685779708
31815,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,3,0,1,12,2,1,1,1,2,4,0,0,2,2,2,2,2,2,1,1,1,54,1,2,0,4,3,7,U,16,3,4,1.4350957536
31815,1,1,1,1,1,2,1,1,2,2,1,2,2,0,2,0,0,0,13,1,2,1,1,1,1,1,4,8,1,1,1,2,1,1,2,1,26,6,2,0,4,1,7,U,26,4,2.9142857143,1.0455697633
31815,1,1,1,1,2,0,1,3,2,2,1,2,1,0,3,0,0,3,0,0,0,0,3,1,0,4,4,8,0,0,0,0,0,0,2,1,19,6,2,0,2,2,98,U,36,5,1.9714285714,0.7072971929
31815,1,1,1,1,1,2,1,2,1,1,2,2,1,1,0,0,0,2,5,1,2,1,2,2,0,0,0,8,0,0,0,0,0,2,3,3,23,6,2,0,6,1,1,S,39,4,2.4285714286,0.8713081361
31815,2,1,1,1,1,2,1,3,1,1,1,2,1,1,1,0,0,3,6,1,2,2,1,3,4,0,0,8,1,2,2,2,2,2,1,1,20,6,2,0,4,4,98,U,9,4,3.7142857143,1.3325889141
31815,1,1,2,1,1,1,1,2,1,2,1,2,1,0,3,0,0,3,10,1,2,2,1,3,1,0,0,8,2,1,1,1,1,1,1,1,18,6,2,0,3,2,98,S,18,3,1.1428571429,0.4100273582
31815,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,15,1,2,2,1,3,4,0,0,1,1,2,2,2,2,2,1,1,72,2,2,0,5,1,3,S,21,2,3.8857142857,1.3940930178
31815,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,2,4,2,2,1,1,3,4,0,0,8,2,2,1,2,2,1,2,2,50,3,2,0,6,1,8,S,27,5,2.5714285714,0.9225615559
31815,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,3,1,1,2,1,1,3,2,4,2,1,1,1,2,2,1,1,1,64,1,2,0,4,3,3,S,1,2,3.4571428571,1.2403327585
31815,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,80,1,2,1,1,3,1,0,0,1,1,1,2,2,2,1,1,1,55,6,2,0,8,2,5,U,29,5,1.2285714286,0.44077941
31815,1,2,1,1,2,0,1,3,1,2,2,2,1,0,0,0,0,2,15,1,2,2,1,2,4,0,0,8,1,1,2,2,2,2,2,1,59,3,1,1,6,1,5,S,21,2,1.6571428571,0.5945396694
31815,1,1,1,1,1,2,2,3,1,2,2,2,1,0,0,0,0,3,4,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,3,2,50,3,1,1,5,1,4,S,17,2,3.2857142857,1.1788286548
31815,2,1,1,1,1,2,1,2,1,1,1,2,1,5,6,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,1,50,2,2,0,8,1,7,S,39,4,2.4,0.8610574522
31815,1,1,1,2,2,0,1,2,1,2,1,2,1,0,6,0,0,6,5,1,2,2,1,1,2,3,5,1,1,1,1,2,2,2,1,1,37,1,1,3,6,1,8,S,17,2,1.4857142857,0.5330355656
31815,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,1,52,1,2,0,4,3,4,U,6,2,2.3428571429,0.8405560843
31815,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,2,3,1,26,6,1,1,3,1,7,S,39,2,2.5714285714,0.9225615559
31815,2,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,8,2,1,2,2,2,2,1,1,57,5,1,5,4,1,5,S,36,4,2.3428571429,0.8405560843
31815,2,1,1,1,1,2,1,3,1,1,2,1,1,2,0,5,0,3,5,1,2,2,1,1,4,4,5,1,1,2,2,2,1,2,1,1,43,6,2,0,6,1,8,U,11,5,4.8571428571,1.7426162722
31815,2,1,1,1,1,2,1,3,1,2,1,1,1,0,1,5,0,1,4,1,2,1,1,1,3,4,4,8,1,1,2,2,2,1,1,1,38,4,1,3,6,1,9,R,24,2,3.8571428571,1.3838423338
31815,2,1,1,2,1,2,1,1,1,2,2,1,2,0,0,3,0,0,10,1,2,1,3,1,0,4,4,1,0,0,0,0,0,0,2,1,66,1,2,0,4,3,99,S,26,4,1.9428571429,0.6970465089
31815,1,1,1,1,1,2,1,1,1,1,2,2,1,1,0,0,0,2,12,2,2,1,2,3,0,0,0,2,0,0,0,0,0,2,1,1,29,1,1,2,5,1,3,S,6,2,5.4857142857,1.9681313192
31815,1,1,1,1,1,2,1,2,1,1,2,2,1,5,0,0,0,2,4,2,1,2,3,3,0,0,0,8,0,0,0,0,0,0,1,1,48,1,1,3,6,1,8,R,26,2,2.3142857143,0.8303054003
31815,1,2,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,1,64,3,2,0,3,1,99,R,37,1,2.7714285714,0.9943163436
31815,1,1,1,1,1,1,1,3,2,1,1,2,1,2,8,0,0,1,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,1,1,26,2,1,4,3,1,3,U,36,5,2.5142857143,0.902060188
31815,1,1,1,1,2,0,2,3,2,1,2,1,1,5,0,5,0,5,15,2,2,1,1,3,3,0,0,1,1,1,1,2,2,1,1,1,34,6,2,0,3,4,1,R,13,1,1.6285714286,0.5842889854
32115,2,1,1,1,1,2,1,2,1,1,1,2,1,3,5,0,0,1,20,1,2,1,1,1,2,2,5,1,1,1,1,2,2,1,1,1,23,6,2,0,6,1,3,S,6,5,4.4285714286,1.5888560129
31715,1,1,1,1,1,2,1,3,1,1,1,2,1,3,2,0,0,3,12,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,3,2,21,6,2,0,3,4,8,U,6,4,2,0.7175478768
31715,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,20,1,2,1,3,3,0,0,0,8,0,0,0,0,0,0,3,2,24,6,2,0,3,1,4,S,15,4,3.4,1.2198313906
31715,1,1,2,2,1,2,1,2,2,2,2,2,2,0,0,0,0,0,1,2,2,1,1,3,3,0,0,8,2,1,1,2,2,2,3,1,51,3,2,0,4,1,3,R,15,1,2.9428571429,1.0558204473
31715,2,1,1,1,1,2,1,1,1,1,1,1,1,6,6,6,0,1,1,2,2,1,2,3,0,0,0,2,0,0,0,0,0,2,2,1,54,2,2,0,3,1,6,U,2,2,4.4571428571,1.5991066969
31715,2,1,1,1,1,4,1,2,1,1,1,1,1,5,1,5,0,1,4,1,2,2,1,3,3,0,0,1,1,2,1,2,2,1,9,1,20,6,2,0,4,4,6,S,41,2,4.9714285714,1.7836190081
31715,1,1,2,1,1,2,2,3,1,2,1,1,1,0,6,6,0,3,12,1,2,2,1,1,4,2,5,1,1,2,2,2,1,2,2,1,65,1,2,0,6,1,7,S,15,4,2.6,0.9328122398
32015,1,1,1,1,1,2,1,2,1,1,1,2,1,6,3,0,0,1,40,1,2,1,1,1,4,4,4,8,2,2,2,2,2,1,1,1,28,6,2,0,4,4,99,U,6,5,3.5714285714,1.2813354943
31715,2,1,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,2,5,1,2,2,1,3,4,0,0,8,1,2,2,2,1,2,2,1,60,1,2,0,6,2,99,R,2,1,1.0285714286,0.3690246224
31715,1,2,2,1,1,2,2,2,1,2,2,2,1,0,0,0,0,2,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,3,1,52,1,2,0,3,3,4,U,48,4,2.8285714286,1.0148177115
41215,1,1,1,1,1,2,1,2,1,1,2,2,1,5,0,0,0,5,0,0,0,0,1,1,4,4,4,8,2,2,2,2,2,2,3,3,76,1,2,0,6,3,9,S,32,2,1.3142857143,0.4715314619
31715,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,6,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,1,1,59,5,2,0,3,3,2,U,40,4,2.1714285714,0.7790519805
31715,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,5,0,2,10,1,2,1,1,3,3,0,0,8,1,2,2,2,2,2,2,1,24,1,1,4,4,4,2,R,29,1,3.9714285714,1.4248450697
31715,2,1,1,2,1,8,8,3,2,2,2,2,1,0,0,0,0,3,0,0,0,0,1,3,1,0,0,8,2,1,2,2,2,2,1,1,55,4,2,0,1,6,8,U,48,3,2.9142857143,1.0455697633
31715,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,1,0,2,5,1,2,2,1,1,4,4,4,1,1,1,2,2,2,2,2,1,17,6,2,0,2,4,3,S,17,5,3.8857142857,1.3940930178
31815,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,0,0,2,10,1,2,1,1,3,3,0,0,1,1,2,1,2,2,1,1,1,50,1,2,0,6,1,8,U,48,5,2.9714285714,1.0660711313
31715,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,1,0,2,20,1,1,1,1,1,4,4,4,1,1,2,2,2,2,2,2,1,34,4,1,2,8,1,5,R,2,1,2.4285714286,0.8713081361
32015,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,3,8,1,2,2,1,3,3,0,0,8,1,1,1,2,2,1,2,1,21,6,2,0,4,1,9,S,12,4,4.2,1.5068505413
31715,1,1,1,2,2,0,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,63,5,2,0,3,3,1,U,8,2,2.9428571429,1.0558204473
31715,1,1,1,1,1,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,2,26,6,2,0,8,7,2,U,35,3,3.6571428571,1.3120875462
31715,2,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,30,1,2,1,1,2,4,0,0,8,2,2,2,2,2,2,3,1,50,6,2,0,8,1,6,S,27,5,1.1428571429,0.4100273582
31715,1,1,1,1,1,2,1,3,1,1,2,1,1,3,0,2,0,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,3,1,54,1,2,0,3,1,4,R,20,1,2.6857142857,0.9635642917
31815,1,2,1,2,2,0,8,3,2,2,2,2,2,0,0,0,0,0,10,1,1,2,1,3,1,0,0,8,1,1,2,2,2,1,1,1,71,1,2,0,6,3,3,R,49,1,1.7142857143,0.6150410373
32015,1,1,2,1,1,2,2,3,1,1,1,2,1,9,9,0,0,5,7,1,1,2,1,3,4,0,0,8,2,2,1,2,2,2,2,1,55,1,1,2,6,1,6,S,47,3,1.8857142857,0.676545141
31715,1,1,1,1,1,4,8,3,2,2,2,2,1,0,0,0,0,1,1,2,2,2,3,2,0,0,0,2,0,0,0,0,0,0,3,1,29,1,2,0,3,1,3,S,16,3,2.9714285714,1.0660711313
31715,2,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,20,1,2,2,1,3,4,0,0,1,1,2,2,2,2,2,2,1,77,1,2,0,4,3,4,R,30,1,1.4857142857,0.5330355656
31715,1,1,1,1,1,2,1,3,1,1,2,2,1,3,0,0,0,2,0,0,0,0,3,1,0,3,4,1,0,0,0,0,0,0,3,1,35,6,2,0,6,4,2,U,17,5,3.2571428571,1.1685779708
31815,2,1,1,2,1,2,1,2,2,2,2,1,2,0,0,6,0,0,12,1,2,1,1,2,4,0,0,2,1,1,1,2,2,2,1,1,56,6,2,0,8,1,6,S,42,5,3.0857142857,1.1070738671
32115,2,2,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,1,1,30,4,1,4,3,2,1,U,17,5,4.1428571429,1.4863491734
31715,2,1,2,2,1,2,2,1,1,2,2,2,1,0,0,0,0,3,60,1,2,1,1,3,3,0,0,1,1,1,2,2,1,2,1,1,60,1,2,0,6,3,8,S,48,5,2.5142857143,0.902060188
32215,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,3,57,4,2,0,2,6,98,S,22,1,1.5714285714,0.5637876175
31715,1,1,1,1,1,4,1,2,1,2,2,2,1,0,0,0,0,2,12,2,1,1,2,2,0,0,0,8,0,0,0,0,0,2,2,1,32,1,1,2,4,4,5,U,46,2,3.4,1.2198313906
40415,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,2,0,1,12,1,2,1,1,1,3,3,3,1,1,1,2,2,2,2,1,1,35,1,1,5,6,4,9,S,51,4,4.5428571429,1.6298587487
31715,2,1,2,1,1,2,2,3,1,2,2,1,1,0,0,3,0,3,10,1,2,2,1,3,4,0,0,8,1,2,2,2,2,2,1,1,63,1,2,0,8,3,6,S,29,1,1,0.3587739384
31715,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,6,0,1,1,1,1,2,1,3,3,0,0,1,1,1,2,2,2,2,1,1,54,1,1,3,8,1,8,U,48,3,1.8857142857,0.676545141
31715,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,6,0,3,7,1,2,2,3,1,0,4,4,2,0,0,0,0,0,0,2,1,17,6,2,0,2,2,6,U,51,5,3.3142857143,1.1890793387
31715,1,1,1,1,1,2,2,3,2,2,2,1,1,0,0,1,0,1,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,1,22,6,2,0,2,1,2,S,13,4,2.2857142857,0.8200547164
31715,2,1,1,1,1,2,1,1,1,1,2,1,1,6,0,2,0,3,2,1,1,1,1,3,4,0,0,1,2,2,2,2,2,2,3,8,47,4,2,0,3,5,3,R,55,1,3.6857142857,1.3223382301
31715,1,1,1,1,1,5,1,2,2,2,2,2,1,0,0,0,0,3,50,1,2,2,1,1,2,4,4,8,2,1,2,2,2,1,1,1,44,6,1,2,5,1,4,U,29,2,3.5142857143,1.2608341264
31715,2,1,1,1,1,2,1,3,2,1,2,2,1,1,0,0,0,1,4,1,2,2,1,1,3,3,5,2,2,1,1,1,2,2,1,1,30,1,1,5,3,1,1,S,48,5,5.5714285714,1.9988833711
31715,1,1,1,1,1,2,1,2,1,1,1,2,1,3,2,0,0,1,5,1,2,2,3,1,0,3,4,1,0,0,0,0,0,0,2,2,18,6,2,0,4,2,9,R,20,1,1.8285714286,0.6560437731
31715,2,1,1,1,1,8,1,2,2,2,2,2,1,0,0,0,0,2,2,1,2,2,1,3,4,0,0,2,2,2,2,2,1,1,2,1,41,1,1,1,8,1,5,U,18,5,2.5428571429,0.9123108719
31715,1,1,1,1,1,2,1,2,2,2,1,2,1,0,6,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,1,1,45,6,2,0,3,2,2,S,12,4,2.8857142857,1.0353190794
31715,2,1,1,2,1,8,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,3,54,1,2,0,3,6,2,R,29,1,3.6857142857,1.3223382301
31715,1,1,1,1,1,8,1,3,1,2,1,2,1,0,3,0,0,1,3,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,2,18,6,2,0,3,1,2,U,37,2,2.7714285714,0.9943163436
31715,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,2,3,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,3,1,68,1,2,0,2,2,6,R,40,1,2.9142857143,1.0455697633
31715,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,97,1,1,1,1,1,3,4,4,1,1,1,1,2,1,1,2,1,46,1,2,0,3,4,9,U,27,5,3.6285714286,1.3018368622
31715,2,1,1,1,1,2,1,2,1,1,1,1,1,5,6,3,0,2,10,1,2,1,1,3,3,0,0,1,1,2,2,2,2,2,2,1,42,1,1,2,6,1,7,R,37,2,3.8571428571,1.3838423338
40415,2,1,2,2,1,2,2,3,1,2,2,2,1,0,0,0,0,5,20,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,54,1,1,1,6,1,98,U,37,3,1.8,0.6457930891
